question,candidate answer,is correct,sent_stemmed_overlap,sent_text,sent_tags,sent_tokens,nbr_text,nbr_tags,nbr_tokens,topic1,topic2,answer_type
what is the i grade,"A student enrolled in a btech program may also graduate with Honors, provided A student enrolled in a btech completes all the additional requirements for Honors, as specified by the regulations for the program in which A student enrolled in a btech or she is enrolled.",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
what is the i grade,all the additional requirements for Honors normally should include:.,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
what is the i grade,The student earns at least 12 extra discipline credits.,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
what is the i grade,The student has a CGPA of 8.0 or more at graduation.,False,0.0,0.0,0.3789231816899512,0.0,0.0,0.3789231816899512,0.0,0.0,0.0,0.0
what is the i grade,The student’s program includes a btech project.,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
what is the i grade,A student can graduate with a minor if A student or A student satisfies the requirements for A student or A student program as well as requirements for the minor.,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
what is the i grade,Requirements for a minor in an area will be as stated in regulations for that minor.,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
what is the i grade,Requirement for each approved minor will be specified separately.,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
what is the i grade,A student enrolled in a btech program may also take a minor in some other area.,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
what is the i grade,"The Senate recommends a student, who completes all graduation requirements, to the Board of Governors (BOG) for the award of degree in the convocation.",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
what is the i grade,Aug 21 for those who finish the requirements during the summer term Dec 21 for those who finish the requirement during the Monsoon semester.,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
what is the i grade,"Upon a satisfactory report from the Dean, Academic Affairs, the Academic Senate may recommend the award of the btech degree to the student.",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
what is the i grade,"While pending the actual award of the degree in a regular convocation of the Institute, the doaa may authorize the Registrar to issue a provisional certificate to a student who completes the requirements for graduation.",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
what is the i grade,"As mentioned in the Ordinances, under extremely exceptional circumstances, where gross violation of the graduation requirements or use of dishonest means is detected at a later stage, the Senate may recommend to the Board of Governors to withdraw an already awarded degree.",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
what is the i grade,May 21 for the students who finish their requirements during the winter semester (example 8th semester of btech).,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
what is the i grade,The date on the degree shall be as follows:.,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
what is the i grade,A student who has completed all graduation requirements after the latest Institute convocation will receive the degree in the upcoming convocation.,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
what is the i grade,Results of students who complete the degree requirements in December may be verified and put up to the Chairman.,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
what is the i grade,"The Degree and the scroll of such students may then be signed by the Chairman, BoG.",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
what is the i grade,"The approval so accorded by the Chairman, Senate may be reported to Senate for ratification in the due course.",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
what is the i grade,"In general, the convocation will be held in the second half of August.",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
what is the i grade,"The academic senate of the institute will set up awards, prizes, medals etc to be given to deserving students during students btech degree including awards distributed at the time of Convocation.",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
what is the i grade,All approved student awards and prizes are listed along with All approved student awards and prizes selection criteria in the Awards Regulations.,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
what is the i grade,"Under exceptional circumstances, where gross violation of the conditions of the awards or recognition or academic misconduct is detected at a later stage, the Senate may recommend to the Board of Governors to withdraw the award and recognition.",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
what is the i grade,"Action will be taken against students found engaging in acts of indiscipline or  academic dishonesty by the Disciplinary Action Committee (DAC), constituted by the Director.",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
what is the i grade,"Therefore, it does not tolerate any form of indiscipline or  academic dishonesty.",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
what is the i grade,Separate rules and regulations have been formulated to handle the cases of violations.,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
what is the i grade,IIIT-Delhi maintains global academic standards in IIIT-Delhi own education system.,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
what is the i grade,Action may result in semester or year or two year drop or even expulsion from the Institute.,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
what is the i grade,"Notwithstanding all that has been stated above, the Senate has the right to modify any of the above regulations from time to time.",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
can I replace a core course on getting an F grade?,"For at most one compulsory (core) course, after getting an F twice in the course, a student may be allowed to replace it by an elective course of the respective discipline with the prior approval from DOAA.",True,4.762315199484412,-0.006989388119477412,0.7357740028766482,7.336764518056508,-0.020968164358432236,0.7357740028766482,7.336764518056508,-0.10658284271480882,-0.08235946937053408,0.0
can I replace a core course on getting an F grade?,"During the summer term, a student may be permitted to drop one course by the late drop date.",False,1.0,1.4426950408889634,0.0,1.4426950408889634,1.4426950408889634,0.0,1.4426950408889634,1.0,0.0,0.0
can I replace a core course on getting an F grade?,"For some important core courses, refresher modules may be offered during vacations for students’ benefit.",False,2.0,0.0,1.4426950408889634,2.8853900817779268,0.0,1.4426950408889634,2.8853900817779268,1.0,0.0,0.0
can I replace a core course on getting an F grade?,The limit one course in a semester for OC means that no more than 4 credits of OC can be taken in a semester.,False,2.0,0.0,0.0,1.4426950408889634,0.0,0.0,1.4426950408889634,1.0,1.0,0.0
can I replace a core course on getting an F grade?,"In addition, a student can withdraw from at most one elective course up to the last date specified in the academic calendar, which will normally be after the mid-semester examination.",False,2.0,0.0,0.0,1.4426950408889634,1.4426950408889634,0.0,1.4426950408889634,1.0,0.0,0.0
can I replace a core course on getting an F grade?,A student can change the courses that A student or A student does in a semester by adding and dropping courses till the last date for add or drop as specified in the academic calendar.,False,2.0,0.0,1.4426950408889634,1.4426950408889634,1.4426950408889634,1.4426950408889634,1.4426950408889634,1.0,0.0,0.0
can I replace a core course on getting an F grade?,Academic registration includes specifying the courses that the student wishes to do in the semester and getting the necessary approvals.,False,2.0,0.0,0.0,2.8853900817779268,0.0,0.0,2.8853900817779268,0.0,0.0,0.0
can I replace a core course on getting an F grade?,"For all courses including project-based courses, An I (Incomplete) grade must be converted to a regular grade within one month of the end of the current term (ie, the moderation date).",False,2.0,0.0,2.8853900817779268,2.8853900817779268,0.0,2.8853900817779268,2.8853900817779268,0.0,0.0,0.0
can I replace a core course on getting an F grade?,"For courses other than project  or  independent study, incomplete grade I is meant primarily for medical reasons.",False,2.0,0.0,2.8853900817779268,2.8853900817779268,0.0,2.8853900817779268,2.8853900817779268,0.0,0.0,0.0
can I replace a core course on getting an F grade?,"In the academic courses, the final grades awarded are A to F (A+ is a grade with same points as A, and is there to honor excellence).",False,2.0,0.0,2.8853900817779268,2.8853900817779268,0.0,2.8853900817779268,2.8853900817779268,0.0,0.0,0.0
can I replace a core course on getting an F grade?,The pass grade for the respective course will count towards the SGPA of the semester in which the course is passed and not in the semester where F’ grade was awarded.,False,2.0,0.0,2.352934267515801,2.685364910008187,0.0,2.352934267515801,2.685364910008187,0.0,0.0,0.0
can I replace a core course on getting an F grade?,A btech student is allowed to register for online courses (OC) as regular courses (and not in the category of Independent Project (IP) or Independent Study (IS) or Undergraduate Research (UR) or btech Project (BTP)).,False,1.0,0.0,1.4426950408889634,1.4426950408889634,0.0,1.4426950408889634,1.4426950408889634,1.0,1.0,0.0
can I replace a core course on getting an F grade?,Students can take advantage of the increasing amount of such courses made available by reputed universities across the world to complement the courses offered in the institute.,False,2.0,0.0,0.9102392266268373,0.9102392266268373,0.0,0.9102392266268373,0.9102392266268373,1.0,1.0,0.0
can I replace a core course on getting an F grade?,"However, when the course is replaced or repeated, the new grade will be used for computation of the CGPA.",False,3.0,0.0,1.7038842974531876,1.7038842974531876,0.0,1.7038842974531876,1.7038842974531876,0.0,0.0,0.0
can I replace a core course on getting an F grade?,"- The worst grades in courses totaling M credits will be ""removed"", where M= min{8, N}.",False,2.0,0.0,0.7213475204444817,2.164042561333445,0.0,0.7213475204444817,2.164042561333445,0.0,0.0,0.0
can I replace a core course on getting an F grade?,"Based on students’ performance in the refresher module, only students with F or D grade may be allowed at most half the letter grade improvement (ie improvement from F to D or D to C- -), although any student can attend.",False,2.0,0.0,1.4426950408889634,1.4426950408889634,0.0,1.4426950408889634,1.4426950408889634,1.0,0.0,0.0
can I replace a core course on getting an F grade?,"In certain courses, such as Online Courses (OC, Self-Growth (SG and Community Work (CW courses, only S or X grade is awarded.",False,2.0,0.0,2.0640299754485754,2.0640299754485754,0.0,2.0640299754485754,2.0640299754485754,0.0,0.0,0.0
can I replace a core course on getting an F grade?,IIIT-Delhi has evolved a system for allowing students to take online courses.,False,1.0,0.0,0.9102392266268373,0.9102392266268373,0.0,0.9102392266268373,0.9102392266268373,1.0,1.0,0.0
can I replace a core course on getting an F grade?,A student can take upto 8 credits of Online Courses in A student btech degree.,False,1.0,0.0,0.9102392266268373,0.9102392266268373,0.0,0.9102392266268373,0.9102392266268373,1.0,1.0,0.0
can I replace a core course on getting an F grade?,"In the case of an elective or optional course, the student can replace the course by another elective course.",False,3.0,0.0,1.4426950408889634,1.4426950408889634,0.0,1.4426950408889634,1.4426950408889634,0.0,0.0,0.0
can I replace a core course on getting an F grade?,"Intensive short-term courses of 2 credits are also possible, though it is expected that the duration of such a course will be no less than 3 weeks.",False,1.0,0.0,1.4426950408889634,1.4426950408889634,0.0,1.4426950408889634,1.4426950408889634,0.0,1.0,0.0
can I replace a core course on getting an F grade?,A 2-credit course may or may not have tutorials and labs.,False,1.0,0.0,0.0,1.4426950408889634,0.0,0.0,1.4426950408889634,0.0,1.0,0.0
can I replace a core course on getting an F grade?,"While taking courses in the Institute is the primary means for a student to earn credits, there may be other approved provisions for earning credit through projects, studying in other Institutions and transferring credits, etc Such provisions will be provided in these or other regulations.",False,1.0,0.0,1.4426950408889634,1.4426950408889634,0.0,1.4426950408889634,1.4426950408889634,0.0,1.0,0.0
can I replace a core course on getting an F grade?,"A 1-credit course will have a total of about 10 hours of lecture over a period of, generally, not less than 2 weeks.",False,1.0,0.0,0.0,1.4426950408889634,0.0,0.0,1.4426950408889634,0.0,1.0,0.0
can I replace a core course on getting an F grade?,The course is likely to be run as a short course on a very specialized topic.,False,1.0,0.0,1.4426950408889634,1.4426950408889634,0.0,1.4426950408889634,1.4426950408889634,0.0,1.0,0.0
can I replace a core course on getting an F grade?,"Certain courses such as SelfGrowth (SG), Community Work (CW), may be taken for varying number of credits on case to case basis.",False,1.0,0.0,1.4426950408889634,1.4426950408889634,0.0,1.4426950408889634,1.4426950408889634,0.0,1.0,0.0
can I replace a core course on getting an F grade?,"Repeat of a course completed with pass grade may be allowed, but only the best Grade in that course will be counted for CGPA computation.",False,2.0,0.0,1.1714284831910615,1.1714284831910615,0.0,1.1714284831910615,1.1714284831910615,1.0,0.0,0.0
can I replace a core course on getting an F grade?,An F and X grade obtained in any course shall be reflected in the grade sheet.,False,2.0,0.0,1.7038842974531876,1.7038842974531876,0.0,1.7038842974531876,1.7038842974531876,0.0,0.0,0.0
can I replace a core course on getting an F grade?,"While doing the computation of SGPA, the course or thesis credits with grades S and X are ignored.",False,2.0,0.0,1.7038842974531876,1.7038842974531876,0.0,1.7038842974531876,1.7038842974531876,0.0,0.0,0.0
can I replace a core course on getting an F grade?,"As mentioned in Ordinances, a letter grade, once awarded, shall not be changed unless the request is made by the Instructor-in-Charge of the course and is approved by the Chairman, Senate.",False,2.0,0.0,0.9825367770087059,0.9825367770087059,0.0,0.9825367770087059,0.9825367770087059,1.0,0.0,0.0
can I replace a core course on getting an F grade?,"As with a grade change, this grade improvement will be approved and authorized by Chairman, Senate.",False,1.0,0.0,1.4426950408889634,1.4426950408889634,0.0,1.4426950408889634,1.4426950408889634,1.0,0.0,0.0
can I replace a core course on getting an F grade?,Decision regarding whether these modules are to be offered during vacation and whether these modules may be used for grade enhancement will be taken every year.,False,1.0,0.0,1.4426950408889634,1.4426950408889634,0.0,1.4426950408889634,1.4426950408889634,1.0,0.0,0.0
can I replace a core course on getting an F grade?,"For repeating a course, a student has to simply register on ERP during the course registration period.",False,1.0,0.0,1.4426950408889634,1.4426950408889634,0.0,1.4426950408889634,1.4426950408889634,1.0,0.0,0.0
can I replace a core course on getting an F grade?,"Also, all attempts in that course will be recorded in the respective semesters’ transcripts and the repeat course will not be permitted for late drop after mid-semester examination.",False,1.0,0.0,1.4426950408889634,1.4426950408889634,0.0,1.4426950408889634,1.4426950408889634,1.0,0.0,0.0
can I replace a core course on getting an F grade?,"Generally, the student should register in a manner that the student or A student can clear as many backlog courses as are available.",False,2.0,0.0,1.4426950408889634,1.4426950408889634,0.0,1.4426950408889634,1.4426950408889634,0.0,0.0,0.0
can I replace a core course on getting an F grade?,"If a student gets academic warning because of low SGPA (of <4.0) in two consecutive semesters and or or gets two or more F grades each in two consecutive semesters, a student or a student program will be terminated.",False,2.0,0.0,1.4426950408889634,1.4426950408889634,0.0,1.4426950408889634,1.4426950408889634,0.0,0.0,0.0
can I replace a core course on getting an F grade?,Such courses may also be run during vacations.,False,1.0,0.0,0.9102392266268373,0.9102392266268373,0.0,0.9102392266268373,0.9102392266268373,0.0,1.0,0.0
can I replace a core course on getting an F grade?,The semester performance is indicated by a Semester Grade Point Average (SGPA) which is a weighted sum of all the points earned in the courses done in a semester.,False,1.0,0.0,1.7038842974531876,1.7038842974531876,0.0,1.7038842974531876,1.7038842974531876,0.0,0.0,0.0
can I replace a core course on getting an F grade?,The overall performance is indicated by a Cumulative Grade Point Average (CGPA) which is computed in the same manner as the computation of SGPA but for all the courses done in the program.,False,1.0,0.0,1.7038842974531876,1.7038842974531876,0.0,1.7038842974531876,1.7038842974531876,0.0,0.0,0.0
can I replace a core course on getting an F grade?,An I (Incomplete) grade may be awarded in cases when all the requirements for a course are not met by the student at the time of submission of grades and it essentially reflects as an incomplete status in the Evaluation Resource Planning (ERP) system.,False,2.0,0.0,1.1714284831910615,1.1714284831910615,0.0,1.1714284831910615,1.1714284831910615,0.0,0.0,0.0
can I replace a core course on getting an F grade?,The F and X grades are fail grades and the student shall be required to repeat the course.,False,2.0,0.0,0.8825241911238361,0.9825367770087059,0.0,0.8825241911238361,0.9825367770087059,0.0,0.0,0.0
can I replace a core course on getting an F grade?,"The SGPA (u1.w1 + u2.w2 +  + un.wn)  or  (u1 + u2 +  + un) where ui is the number of credits for the course i and wi is the points earned through the letter grade in that course, and n is the number of courses taken in the semester.",False,2.0,0.0,0.9825367770087059,0.9825367770087059,0.0,0.9825367770087059,0.9825367770087059,0.0,0.0,0.0
can I replace a core course on getting an F grade?,"CGPA computation for Honors students at the end of 8th semester will done similar to a non-Honors student, ie, a non-Honors student will be allowed to not-count worst grades of courses up to 8 credits.",False,2.0,0.0,0.9825367770087059,0.9825367770087059,0.0,0.9825367770087059,0.9825367770087059,0.0,0.0,0.0
can I replace a core course on getting an F grade?,Most courses are taught in the regular semesters.,False,1.0,0.0,1.4426950408889634,1.4426950408889634,0.0,1.4426950408889634,1.4426950408889634,0.0,0.0,0.0
can I replace a core course on getting an F grade?,Students approved for such internship are required to register for 4 credits of only IP or IS or UR or BTP or OC courses in this semester.,False,1.0,0.0,1.4426950408889634,1.4426950408889634,0.0,1.4426950408889634,1.4426950408889634,0.0,0.0,0.0
can I replace a core course on getting an F grade?,Students will not be allowed to do any in-class course during the internship period.,False,1.0,0.0,1.4426950408889634,1.4426950408889634,0.0,1.4426950408889634,1.4426950408889634,0.0,0.0,0.0
can I replace a core course on getting an F grade?,"the Instructor-in-charge is responsible for conducting the lectures, tutorials, and labs, holding the tests and examinations, evaluating the performance of the students, awarding grades at the end of the semester or summer term, and transmitting the grades to the DOAA’s office within the prescribed time limit.",False,1.0,0.0,1.4426950408889634,1.4426950408889634,0.0,1.4426950408889634,1.4426950408889634,0.0,0.0,0.0
can I replace a core course on getting an F grade?,"For 1 or 2 credit courses, the instructor will decide the evaluation criteria and the schedule of tests and exams.",False,1.0,0.0,0.0,1.4426950408889634,0.0,0.0,1.4426950408889634,0.0,0.0,0.0
can I replace a core course on getting an F grade?,"If the course is a compulsory course, the student shall repeat the same course in another semester or summer when the course is offered.",False,1.0,0.0,1.4426950408889634,1.4426950408889634,0.0,1.4426950408889634,1.4426950408889634,0.0,0.0,0.0
can I replace a core course on getting an F grade?,"All unconverted I grades are automatically converted to F grade after the grade conversion deadline, which is one month after the moderation date.",False,1.0,0.0,1.4426950408889634,1.4426950408889634,0.0,1.4426950408889634,1.4426950408889634,0.0,0.0,0.0
can I replace a core course on getting an F grade?,"Based on their performance or quantum of work done and the contents of the course or work, some credits may be transferred for similar courses or projects.",False,1.0,0.0,1.4426950408889634,1.4426950408889634,0.0,1.4426950408889634,1.4426950408889634,0.0,0.0,0.0
can I replace a core course on getting an F grade?,"For CGPA computation at the end of 6th semester, baseline credits will be 116 (equal to 29 full courses including OC but excluding SG & CW).",False,1.0,0.0,1.072008968920998,1.4426950408889634,0.0,1.072008968920998,1.4426950408889634,0.0,0.0,0.0
can I replace a core course on getting an F grade?,"btech student, who has already completed btech or btech graduation requirement (including registration for a minimum of 8 semesters on campus), will be allowed to register for at most two extra courses to improve btech or btech CGPA.",False,1.0,0.0,0.0,1.4426950408889634,0.0,0.0,1.4426950408889634,0.0,0.0,0.0
can I replace a core course on getting an F grade?,"A student will be put on probation at the end of the first semester, if A student or A student passes 2 or less technical courses (courses other than Communication Skills) in the first semester.",False,1.0,0.0,1.4426950408889634,1.4426950408889634,0.0,1.4426950408889634,1.4426950408889634,0.0,0.0,0.0
can I replace a core course on getting an F grade?,"For details about department wise technical and non-technical courses of first year, refer program-wise regulations.",False,1.0,0.0,1.4426950408889634,1.4426950408889634,0.0,1.4426950408889634,1.4426950408889634,0.0,0.0,0.0
can I replace a core course on getting an F grade?,"If a student passes 4 or 5 technical courses in the entire first year, a student or a student will have to repeat the year.",False,1.0,0.0,0.0,1.4426950408889634,0.0,0.0,1.4426950408889634,0.0,0.0,0.0
can I replace a core course on getting an F grade?,A student repeating the first year may be allowed transfer of credits only for the non- technical courses that A student repeating the first year or A student repeating the first year had passed in A student repeating the first year or A student repeating the first year previous attempt.,False,1.0,0.0,0.0,1.4426950408889634,0.0,0.0,1.4426950408889634,0.0,0.0,0.0
can I replace a core course on getting an F grade?,"If a student repeating the first year fails in more than 1 technical courses in either semester of the repeat year, a student repeating the first year or a student repeating the first year program will be terminated.",False,1.0,0.0,0.0,1.4426950408889634,0.0,0.0,1.4426950408889634,0.0,0.0,0.0
can I replace a core course on getting an F grade?,"Tie Breaking Rule I - For transfer to CSE, CSAM, CSD, CSSS and CSB branches, higher grade in the order of Introduction to Programming, Maths-I, System Management, Digital Circuits, Communication Skills.",False,1.0,0.0,1.4426950408889634,1.4426950408889634,0.0,1.4426950408889634,1.4426950408889634,0.0,0.0,0.0
can I replace a core course on getting an F grade?,"The approval so accorded by the Chairman, Senate may be reported to Senate for ratification in the due course.",False,1.0,0.0,1.4426950408889634,1.4426950408889634,0.0,1.4426950408889634,1.4426950408889634,0.0,0.0,0.0
can I replace a core course on getting an F grade?,"F’ grade shall not be counted in the calculation of the CGPA, although F’ grade is counted in the calculation of SGPA.",False,1.0,0.0,0.6213349345596119,1.2426698691192237,0.0,0.6213349345596119,1.2426698691192237,0.0,0.0,0.0
can I replace a core course on getting an F grade?,"F’ grade shall not be counted in the calculation of CGPA, however, F’ grade is counted in the calculation of SGPA.",False,1.0,0.0,0.6213349345596119,1.2426698691192237,0.0,0.6213349345596119,1.2426698691192237,0.0,0.0,0.0
can I replace a core course on getting an F grade?,"Further, if a student passes 3 or less technical courses in the first semester, he or she will be allowed to take semester leave in the Semester 2 or can continue in Semester 2.",False,2.0,0.0,0.7213475204444817,0.7213475204444817,0.0,0.7213475204444817,0.7213475204444817,0.0,0.0,0.0
can I replace a core course on getting an F grade?,There may also be labs in The course.,False,1.0,0.0,0.2611892565642242,0.2611892565642242,0.0,0.2611892565642242,0.2611892565642242,0.0,1.0,0.0
can I replace a core course on getting an F grade?,"The course will have 3 hours of lectures per week, with a total of about 39 hours of lectures (13 weeks).",False,1.0,0.0,0.2611892565642242,0.2611892565642242,0.0,0.2611892565642242,0.2611892565642242,0.0,1.0,0.0
can I replace a core course on getting an F grade?,"The course will have 1.5 hours of lectures per week for the whole semester, or 3 hours of lectures per week for half the semester.",False,1.0,0.0,0.2611892565642242,0.2611892565642242,0.0,0.2611892565642242,0.2611892565642242,0.0,1.0,0.0
can I replace a core course on getting an F grade?,"doaa (DOAA)’s office receives, processes and maintains all records relating to the undergraduate programs including curricula, courses offered, academic calendar, registration, leave, examinations, grades and award of degrees and prizes; disseminates information and issues orders pertaining to all academic matters; processes requests from students regarding academic matters.",False,2.0,0.0,0.7163088698776429,0.7163088698776429,0.0,0.7163088698776429,0.7163088698776429,0.0,0.0,0.0
can I replace a core course on getting an F grade?,"The Institute follows a system of continuous evaluation, in which, during a course, various instruments like tests, exams, assignments, projects, etc, are given by the instructor to assess the learning of students and assign grades.",False,2.0,0.0,0.7163088698776429,0.7163088698776429,0.0,0.7163088698776429,0.7163088698776429,0.0,0.0,0.0
can I replace a core course on getting an F grade?,The grades in courses will be announced over ERP at the end of every semester.,False,2.0,0.0,0.7163088698776429,0.7163088698776429,0.0,0.7163088698776429,0.7163088698776429,0.0,0.0,0.0
can I replace a core course on getting an F grade?,"Any such request for change of grade must, however, be made within four weeks of the start of the next semester with all relevant records and justification.",False,1.0,0.0,0.45511961331341866,0.45511961331341866,0.0,0.45511961331341866,0.45511961331341866,1.0,0.0,0.0
can I replace a core course on getting an F grade?,"A course may be of 4, 2, or 1 credit.",False,1.0,0.0,0.2611892565642242,0.2611892565642242,0.0,0.2611892565642242,0.2611892565642242,1.0,0.0,0.0
can I replace a core course on getting an F grade?,A registered student who passes a course earns the credits assigned for A course.,False,1.0,0.0,0.2611892565642242,0.2611892565642242,0.0,0.2611892565642242,0.2611892565642242,1.0,0.0,0.0
can I replace a core course on getting an F grade?,"Every semester the Institute offers some courses, taught by faculty appointed by it.",False,1.0,0.0,0.2611892565642242,0.2611892565642242,0.0,0.2611892565642242,0.2611892565642242,1.0,0.0,0.0
can I replace a core course on getting an F grade?,"In case a student fails to do pre-registration of courses, a penalty may be imposed if a student does not register a student or a student preference within the stipulated period.",False,1.0,0.0,0.2611892565642242,0.2611892565642242,0.0,0.2611892565642242,0.2611892565642242,1.0,0.0,0.0
can I replace a core course on getting an F grade?,"At the beginning of each semester, a student shall register for the courses a student or she wishes to take in that semester.",False,1.0,0.0,0.0,0.9102392266268373,0.0,0.0,0.9102392266268373,0.0,0.0,0.0
can I replace a core course on getting an F grade?,"A grade report for the semester may be withheld if a student has not paid the fees or other dues, has a disciplinary case pending against a student or her, has not completed other formalities, or for any other pertinent reason.",False,1.0,0.0,0.9102392266268373,0.9102392266268373,0.0,0.9102392266268373,0.9102392266268373,0.0,0.0,0.0
can I replace a core course on getting an F grade?,A grade report for the semester may be issued to a student after the semester upon request.,False,1.0,0.0,0.9102392266268373,0.9102392266268373,0.0,0.9102392266268373,0.9102392266268373,0.0,0.0,0.0
can I replace a core course on getting an F grade?,"To be eligible for transfer to Electronics and Communication Engineering (ECE) program, a student must have received a B or better grade in both Digital Circuits and Mathematics- I.",False,1.0,0.0,0.9102392266268373,0.9102392266268373,0.0,0.9102392266268373,0.9102392266268373,0.0,0.0,0.0
can I replace a core course on getting an F grade?,"To be eligible for transfer to cse (CSE), csam (CSAM) or csd (CSD) program or csss (CSSS) program or csb (CSB) program, a student must have received a B or better grade in Introduction to Programming (IP) and Mathematics-I.",False,1.0,0.0,2.352934267515801,0.9102392266268373,0.0,2.352934267515801,0.9102392266268373,0.0,0.0,0.0
can I replace a core course on getting an F grade?,One of the letter grades given in the following table shall be awarded to a student reflecting his or her overall performance in a course.,False,2.0,0.0,1.7038842974531876,0.2611892565642242,0.0,1.7038842974531876,0.2611892565642242,0.0,0.0,0.0
can I replace a core course on getting an F grade?,"Each letter grade carries certain points as given in the table, and these points are used in the computation of the SGPA or CGPA as explained later.",False,1.0,0.0,0.7213475204444817,0.7213475204444817,0.0,0.7213475204444817,0.7213475204444817,0.0,0.0,0.0
can I replace a core course on getting an F grade?,"For N extra credits done, the student will be allowed worst grades in N credits, with a maximum limit of at most 8 credits, to be not counted towards CGPA computation.",False,1.0,0.0,0.7213475204444817,0.7213475204444817,0.0,0.7213475204444817,0.7213475204444817,0.0,0.0,0.0
can I replace a core course on getting an F grade?,"For example, if a student has done 120 credits including OC of 4 credits, CGPA will be computed from best grades corresponding to 112 credits.",False,1.0,0.0,0.7213475204444817,0.7213475204444817,0.0,0.7213475204444817,0.7213475204444817,0.0,0.0,0.0
can I replace a core course on getting an F grade?,"For example, if a student has done 164 credits (excluding SG or CW credits) including OC of 4 credits, CGPA will be computed from best grades corresponding to 152 credits.",False,1.0,0.0,0.7213475204444817,0.7213475204444817,0.0,0.7213475204444817,0.7213475204444817,0.0,0.0,0.0
can I replace a core course on getting an F grade?,"If a student passes 3 or less technical courses in the entire first year provided a student or a student did not take semester leave in any of the two semester, a student or a student program will be terminated.",False,1.0,0.0,0.7213475204444817,0.7213475204444817,0.0,0.7213475204444817,0.7213475204444817,0.0,0.0,0.0
can I replace a core course on getting an F grade?,"If a student passes 3 or less technical courses in the entire first year and was on leave in either of the two semesters, a student will have to repeat the first year, ie, a student or she has to do first semester in the next academic year and will not be allowed to continue with the third semester.",False,1.0,0.0,0.7213475204444817,0.7213475204444817,0.0,0.7213475204444817,0.7213475204444817,0.0,0.0,0.0
can I replace a core course on getting an F grade?,"It is to be noted that since OC’s are with S or X Grades, although OC’s are with S or X Grades will be included in baseline 116 credits, OC’s are with S or X Grades will not be counted in CGPA.",False,1.0,0.0,0.6213349345596119,0.6213349345596119,0.0,0.6213349345596119,0.6213349345596119,0.0,0.0,0.0
can I replace a core course on getting an F grade?,"In addition, one hour of interaction per week is expected, which may be in form of structured tutorials.",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
can I replace a core course on getting an F grade?,The total lectures hours will be about 20.,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
can I replace a core course on getting an F grade?,Transfer of btech students from one program to the other is possible only after the grades of the first semester are out.,False,1.0,0.0,0.45511961331341866,0.45511961331341866,0.0,0.45511961331341866,0.45511961331341866,0.0,0.0,0.0
can I replace a core course on getting an F grade?,"Generally the last 10 days in mid-semester are reserved for the end-semester examination, presentations, demos, etc The summer term is about half the duration of the regular semesters, and the courses taught run at a faster pace to complete in duration of the summer term.",False,1.0,0.0,0.2611892565642242,0.2611892565642242,0.0,0.2611892565642242,0.2611892565642242,0.0,0.0,0.0
